Michelle Jones-Watson,Doctor Strange,,,,
Spider-Man,Otto Octavius,,,,
Spider-Man,Michelle Jones-Watson,Ned Leeds,,,
Spider-Man,Flint Marko,,,,
Flint Marko,Max Dillon,,,,
Spider-Man,Flint Marko,,,,
Spider-Man,Flint Marko,,,,
Max Dillon,Curt Connors,,,,
Max Dillon,Ned Leeds,,,,
Michelle Jones-Watson,Spider-Man,,,,
Norman Osborn,May Parker,,,,
May Parker,Spider-Man,,,,
Spider-Man,May Parker,,,,
Spider-Man,Norman Osborn,,,,
Spider-Man,Ned Leeds,Michelle Jones-Watson,,,
Norman Osborn,Otto Octavius,,,,
Spider-Man,Doctor Strange,,,,
Spider-Man,Cloak of Levitation,,,,
Spider-Man,Doctor Strange,,,,
Spider-Man,Ned Leeds,,,,
Spider-Man,Michelle Jones-Watson,,,,
Spider-Man,Norman Osborn,,,,
Spider-Man,Otto Octavius,,,,
Spider-Man,Max Dillon,,,,
Spider-Man,Flint Marko,,,,
Spider-Man,Curt Connors,,,,
Spider-Man,May Parker,,,,
Otto Octavius,Norman Osborn,,,,
Michelle Jones-Watson,Norman Osborn,,,,
Spider-Man,May Parker,,,,
Flint Marko,Max Dillon,,,,
Spider-Man,Norman Osborn,,,,
May Parker,Otto Octavius,,,,
Max Dillon,Flint Marko,,,,
Spider-Man,Otto Octavius,,,,
Norman Osborn,Otto Octavius,,,,
Otto Octavius,Spider-Man,,,,
Spider-Man,May Parker,Flint Marko,Max Dillon,Otto Octavius,Norman Osborn
Max Dillon,Spider-Man,,,,
Norman Osborn,May Parker,,,,
Norman Osborn,Max Dillon,,,,
Norman Osborn,Otto Octavius,,,,
Spider-Man,Norman Osborn,,,,
May Parker,Spider-Man,,,,
Happy Hogan,Spider-Man,,,,
J. Jonah Jameson,Spider-Man,,,,
Michelle Jones-Watson,Ned Leeds,,,,
Ned Leeds,Michelle Jones-Watson,,,,
Ned's Grandmother,Webb Spider-Man,,,,
Webb Spider-Man,Michelle Jones-Watson,,,,
Webb Spider-Man,Ned Leeds,,,,
Michelle Jones-Watson,Webb Spider-Man,,,,
Ned Leeds,Raimi Spider-Man,,,,
Raimi Spider-Man,Michelle Jones-Watson,,,,
Raimi Spider-Man,Webb Spider-Man,,,,
Raimi Spider-Man,Webb Spider-Man,,,,
Raimi Spider-Man,Webb Spider-Man,,,,
Raimi Spider-Man,Webb Spider-Man,,,,
Raimi Spider-Man,Webb Spider-Man,Spider-Man,,,
Raimi Spider-Man,Webb Spider-Man,Spider-Man,,,
Raimi Spider-Man,Webb Spider-Man,Spider-Man,,,
Raimi Spider-Man,Webb Spider-Man,,,,
Michelle Jones-Watson,Spider-Man,,,,
Raimi Spider-Man,Webb Spider-Man,,,,
Raimi Spider-Man,Webb Spider-Man,,,,
Ned Leeds,Raimi Spider-Man,,,,
Webb Spider-Man,Raimi Spider-Man,,,,
Ned Leeds,Spider-Man,Raimi Spider-Man,Webb Spider-Man,,
Spider-Man,Raimi Spider-Man,Webb Spider-Man,Ned Leeds,,
Ned Leeds,Spider-Man,,,,
Spider-Man,Webb Spider-Man,,,,
Webb Spider-Man,Raimi Spider-Man,,,,
Raimi Spider-Man,Spider-Man,,,,
Webb Spider-Man,Raimi Spider-Man,,,,
Spider-Man,Michelle Jones-Watson,,,,
Spider-Man,Raimi Spider-Man,,,,
Webb Spider-Man,Raimi Spider-Man,,,,
Webb Spider-Man,Spider-Man,,,,
Raimi Spider-Man,Spider-Man,,,,
Webb Spider-Man,Raimi Spider-Man,,,,
Raimi Spider-Man,Spider-Man,,,,
Webb Spider-Man,Raimi Spider-Man,,,,
Webb Spider-Man,Spider-Man,,,,
Raimi Spider-Man,Spider-Man,,,,
Webb Spider-Man,Raimi Spider-Man,,,,
Webb Spider-Man,Raimi Spider-Man,Spider-Man,,,
Raimi Spider-Man,Webb Spider-Man,,,,
Webb Spider-Man,Max Dillon,,,,
Raimi Spider-Man,Curt Connors,,,,
Spider-Man,Michelle Jones-Watson,,,,
Spider-Man,Flint Marko,,,,
Webb Spider-Man,Max Dillon,,,,
Spider-Man,Raimi Spider-Man,Webb Spider-Man,,,
Spider-Man,Webb Spider-Man,,,,
Raimi Spider-Man,Flint Marko,,,,
Spider-Man,Max Dillon,,,,
Webb Spider-Man,Curt Connors,,,,
Spider-Man,Curt Connors,,,,
Raimi Spider-Man,Max Dillon,,,,
Webb Spider-Man,Max Dillon,,,,
Raimi Spider-Man,Otto Octavius,,,,
Spider-Man,Raimi Spider-Man,Doctor Strange,,,
Norman Osborn,Spider-Man,,,,
Otto Octavius,Doctor Strange,,,,
Spider-Man,Michelle Jones-Watson,,,,
Webb Spider-Man,Michelle Jones-Watson,,,,
Webb Spider-Man,Raimi Spider-Man,,,,
Spider-Man,Norman Osborn,,,,
Spider-Man,Raimi Spider-Man,,,,
Spider-Man,Webb Spider-Man,,,,
Spider-Man,Michelle Jones-Watson,Ned Leeds,,,
Michelle Jones-Watson,Spider-Man,,,,
Spider-Man,Ned Leeds,,,,
Spider-Man,Happy Hogan,,,,
Mordo,Scarlet Witch,,,,
Mordo,Wong,,,,
Doctor Strange,Sinister Strange,,,,
Coach Wilson,Spider-Man,Michelle Jones-Watson,Ned Leeds,Flash Thompson,
Happy Hogan,Matt Murdock,,,,
Spider-Man,May Parker,,,,
Matt Murdock,Happy Hogan,,,,
Webb Spider-Man,Raimi Spider-Man,,,,
Webb Spider-Man,Spider-Man,,,,
Raimi Spider-Man,Spider-Man,,,,
Webb Spider-Man,Raimi Spider-Man,,,,
Webb Spider-Man,Raimi Spider-Man,,,,
Julius Dell,Roger Harrington,,,,
Nick Fury,Phil Coulson,,,,
Phil Coulson,Maria Hill,,,,
Erik Selvig,Phil Coulson,,,,
Phil Coulson,Nick Fury,,,,
Maria Hill,Nick Fury,,,,
Nick Fury,Erik Selvig,,,,
Nick Fury,Hawkeye,,,,
Loki,Hawkeye,Nick Fury,,,
Hawkeye,Maria Hill,,,,
Maria Hill,Hawkeye,,,,
Georgi Luchkov,Black Widow,,,,
Phil Coulson,Georgi Luchkov,,,,
Black Widow,Georgi Luchkov,,,,
Black Widow,Phil Coulson,,,,
Phil Coulson,Iron Man,,,,
Hulk,Black Widow,,,,
Hulk,Black Widow,,,,
Nick Fury,Captain America,,,,
Captain America,Peggy Carter,,,,
Nick Fury,Captain America,,,,
Captain America,Iron Man,,,,
Iron Man,Pepper Potts,,,,
Pepper Potts,Iron Man,,,,
Iron Man,Pepper Potts,,,,
Iron Man,JARVIS,,,,
Iron Man,Phil Coulson,,,,
Pepper Potts,Phil Coulson,,,,
Iron Man,Pepper Potts,,,,
Pepper Potts,Iron Man,,,,
Iron Man,Pepper Potts,,,,
Iron Man,Phil Coulson,,,,
Captain America,Phil Coulson,,,,
Loki,Erik Selvig,,,,
Phil Coulson,Black Widow,,,,
Captain America,Hulk,,,,
Captain America,Nick Fury,,,,
Captain America,Hulk,,,,
Nick Fury,Hulk,,,,
Nick Fury,Phil Coulson,,,,
Black Widow,Hulk,,,,
Erik Selvig,Hawkeye,,,,
Hawkeye,Loki,,,,
Phil Coulson,Captain America,,,,
Jasper Sitwell,Phil Coulson,,,,
Captain America,Loki,,,,
Loki,Black Widow,,,,
Captain America,Loki,,,,
Captain America,Loki,,,,
Iron Man,Loki,,,,
Iron Man,Captain America,,,,
Thor,Iron Man,,,,
Thor,Iron Man,,,,
Thor,Iron Man,,,,
Iron Man,Thor,,,,
Thor,Iron Man,,,,
Iron Man,Thor,,,,
Thor,Iron Man,,,,
Iron Man,Thor,,,,
Thor,Iron Man,,,,
Iron Man,Thor,,,,
Thor,Iron Man,,,,
Iron Man,Thor,,,,
Thor,Captain America,,,,
Captain America,Hulk,,,,
Captain America,Thor,,,,
Black Widow,Thor,,,,
Iron Man,Phil Coulson,,,,
Iron Man,Thor,,,,
Iron Man,Maria Hill,,,,
Captain America,Hulk,,,,
Iron Man,Hulk,,,,
Iron Man,Hulk,,,,
Iron Man,Captain America,,,,
Iron Man,Hulk,,,,
Iron Man,Hulk,,,,
Iron Man,Hulk,,,,
Iron Man,Hulk,,,,
Nick Fury,Captain America,,,,
Hulk,Iron Man,,,,
Captain America,Iron Man,,,,
Hulk,Iron Man,,,,
Iron Man,Hulk,,,,
Iron Man,Captain America,,,,
Hulk,Captain America,,,,
Iron Man,Hulk,,,,
Captain America,Hulk,,,,
Captain America,Iron Man,,,,
Iron Man,Hulk,,,,
Captain America,Iron Man,,,,
Iron Man,Hulk,,,,
Captain America,Iron Man,,,,
Iron Man,Hulk,,,,
Iron Man,Hulk,,,,
Thor,Nick Fury,,,,
Black Widow,Loki,,,,
Black Widow,Hawkeye,,,,
Black Widow,Loki,,,,
Black Widow,Hulk,,,,
Iron Man,Nick Fury,,,,
Captain America,Nick Fury,,,,
Hulk,Black Widow,,,,
Thor,Nick Fury,,,,
Nick Fury,Thor,,,,
Captain America,Nick Fury,,,,
Thor,Captain America,,,,
Iron Man,Nick Fury,,,,
Black Widow,Thor,Hulk,,,
Iron Man,Captain America,,,,
Captain America,Nick Fury,Thor,Iron Man,Black Widow,Hulk
Captain America,Iron Man,,,,
Maria Hill,Galaga Player,,,,
Black Widow,Hulk,,,,
Iron Man,Captain America,,,,
Hulk,Black Widow,,,,
Iron Man,Captain America,,,,
Iron Man,Captain America,,,,
Black Widow,Hulk,,,,
Thor,Hulk,,,,
Iron Man,Captain America,,,,
Iron Man,Captain America,,,,
Thor,Hulk,,,,
Nick Fury,Maria Hill,,,,
Phil Coulson,Jasper Sitwell,,,,
Black Widow,Hawkeye,,,,
Black Widow,Hawkeye,,,,
Hawkeye,Black Widow,,,,
Iron Man,Captain America,,,,
Iron Man,Captain America,,,,
Captain America,Black Widow,,,,
Captain America,Hawkeye,,,,
Nick Fury,Maria Hill,,,,
Iron Man,Erik Selvig,,,,
Iron Man,JARVIS,,,,
Iron Man,Loki,,,,
Iron Man,Loki,,,,
Iron Man,Loki,,,,
Iron Man,JARVIS,,,,
Iron Man,Loki,,,,
Thor,Loki,,,,
Black Widow,Hawkeye,,,,
Thor,Loki,,,,
Hawkeye,Thor,,,,
Hulk,Black Widow,,,,
Iron Man,Captain America,,,,
Hawkeye,Iron Man,,,,
Thor,Black Widow,,,,
Hawkeye,Iron Man,,,,
Black Widow,Captain America,,,,
Black Widow,Captain America,,,,
Iron Man,Captain America,,,,
Thor,Hulk,,,,
Black Widow,Hawkeye,,,,
Hawkeye,Loki,,,,
Hulk,Loki,,,,
Black Widow,Erik Selvig,,,,
Captain America,Iron Man,,,,
Hulk,Iron Man,,,,
Black Widow,Hawkeye,,,,
Nick Fury,Maria Hill,,,,
Iron Man,Pepper Potts,,,,
Hulk,Ricky
Hulk,Martina
Hulk,Alves
Hulk,Samuel Sterns
Abomination,Thaddeus Ross
Hulk,Martina
Hulk,Abomination
Abomination,Thaddeus Ross
Thaddeus Ross,Abomination
Abomination,Thaddeus Ross
Hulk,Stanley Lieber
Hulk,Stanley Lieber
Betty Ross,Leonard Samson
Betty Ross,Hulk
Thaddeus Ross,Kathleen Sparr
Samuel Sterns,Kathleen Sparr
Abomination,Samuel Sterns
Betty Ross,Hulk
Thaddeus Ross,Iron Man
Thaddeus Ross,Iron Man
Iron Man,Thaddeus Ross
Iron Man,Thaddeus Ross
Abomination,Hulk
Abomination,Hulk
Darcy Lewis,Jane Foster,,,,,,,,
Jane Foster,Erik Selvig,,,,,,,,
Darcy Lewis,Jane Foster,Erik Selvig,,,,,,,
Jane Foster,Erik Selvig,,,,,,,,
Jane Foster,Thor,,,,,,,,
Darcy Lewis,Jane Foster,,,,,,,,
Jane Foster,Erik Selvig,,,,,,,,
Jane Foster,Erik Selvig,,,,,,,,
Jane Foster,Erik Selvig,,,,,,,,
Odin,Frigga,,,,,,,,
Odin,Frigga,,,,,,,,
Odin,Frigga,,,,,,,,
Thor,Loki,,,,,,,,
Thor,Loki,,,,,,,,
Loki,Thor,,,,,,,,
Loki,Thor,,,,,,,,
Loki,Thor,Volstagg,Fandral,Hogun,Sif,,,,
Volstagg,Fandral,Hogun,Sif,,,,,,
Volstagg,Loki,,,,,,,,
Sif,Fandral,,,,,,,,
Odin,Gungir,,,,,,,,
Thor,Odin,,,,,,,,
Sif,Loki,Thor,,,,,,,
Sif,Volstagg,Odin,Fandral,,,,,,
Thor,Odin,,,,,,,,
Thor,Loki,,,,,,,,
Thor,Sif,,,,,,,,
Thor,Fandral,,,,,,,,
Thor,Hogun,,,,,,,,
Thor,Volstagg,,,,,,,,
Hogun,Loki,,,,,,,,
Thor,Heimdall,,,,,,,,
Loki,Heimdall,,,,,,,,
Fandral,Heimdall,,,,,,,,
Thor,Loki,,,,,,,,
Thor,Loki,,,,,,,,
Hogun,Volstagg,,,,,,,,
Volstagg,Fandral,,,,,,,,
Thor,Sif,,,,,,,,
Volstagg,Loki,,,,,,,,
Thor,Loki,,,,,,,,
Odin,Laufey,,,,,,,,
Odin,Laufey,,,,,,,,
Odin,Thor,,,,,,,,
Odin,Fandral,Sif,Volstagg,Hogun,,,,,
Thor,Fandral,Sif,Volstagg,Hogun,,,,,
Odin,Thor,Loki,,,,,,,
Erik Selvig,Jane Foster,,,,,,,,
Erik Selvig,Thor,,,,,,,,
Darcy Lewis,Thor,,,,,,,,
Erik Selvig,Jane Foster,,,,,,,,
Erik Selvig,Jane Foster,Darcy Lewis,,,,,,,
Jane Foster,Erik Selvig,,,,,,,,
Jane Foster,Darcy Lewis,,,,,,,,
Jane Foster,Erik Selvig,,,,,,,,
Darcy Lewis,Erik Selvig,,,,,,,,
Jane Foster,Erik Selvig,,,,,,,,
Jane Foster,Erik Selvig,Darcy Lewis,,,,,,,
Fandral,Sif,,,,,,,,
Loki,Odin,,,,,,,,
Loki,Sif,,,,,,,,
Odin,Loki,,,,,,,,
Odin,Loki,,,,,,,,
Thor,Jane Foster,Darcy Lewis,,,,,,,
Thor,Jane Foster,,,,,,,,
Frigga,Loki,,,,,,,,
Loki,Frigga,,,,,,,,
Jane Foster,Erik Selvig,,,,,,,,
Thor,Darcy Lewis,Isabela Alvarez,,,,,,,
Darcy Lewis,Thor,,,,,,,,
Jane Foster,Thor,,,,,,,,
Erik Selvig,Jane Foster,,,,,,,,
Jane Foster,Erik Selvig,Darcy Lewis,Thor,Sif,Loki,Fandral,Volstagg,Odin,Phil Coulson
Phil Coulson,Erik Selvig,,,,,,,,
Jane Foster,Phil Coulson,,,,,,,,
Jane Foster,Erik Selvig,,,,,,,,
Jane Foster,Thor,,,,,,,,
Thor,Jasper Sitwell,,,,,,,,
Thor,DeLancey,,,,,,,,
Thor,Jackson (SHIELD agent),,,,,,,,
Thor,DeLancey,,,,,,,,
Hawkeye,Thor,,,,,,,,
Phil Coulson,Hawkeye,,,,,,,,
Thor,Phil Coulson,,,,,,,,
Jane Foster,Erik Selvig,,,,,,,,
Jane Foster,Darcy Lewis,,,,,,,,
Thor,Loki,,,,,,,,
Thor,Loki,,,,,,,,
Loki,Thor,,,,,,,,
Phil Coulson,Loki,,,,,,,,
Thor,Phil Coulson,,,,,,,,
Jasper Sitwell,Phil Coulson,,,,,,,,
Phil Coulson,Erik Selvig,,,,,,,,
Loki,Laufey,,,,,,,,
Loki,Heimdall,,,,,,,,
Loki,The Destroyer,,,,,,,,
Thor,Erik Selvig,,,,,,,,
Thor,Erik Selvig,,,,,,,,
Erik Selvig,Thor,,,,,,,,
Jane Foster,Thor,,,,,,,,
Thor,Jane Foster,,,,,,,,
Thor,Erik Selvig,,,,,,,,
Darcy Lewis,Erik Selvig,,,,,,,,
Thor,Jane Foster,Darcy Lewis,Erik Selvig,,,,,,
Thor,Isabela Alvarez,,,,,,,,
Sif,Heimdall,,,,,,,,
Loki,Heimdall,,,,,,,,
Thor,Sif,,,,,,,,
Thor,Jane Foster,Erik Selvig,Darcy Lewis,,,,,,
Hogun,Fandral,Volstagg,,,,,,,
Thor,Jane Foster,Erik Selvig,Sif,Volstagg,Hogun,Fandral,The Destroyer,,
Thor,The Destroyer,,,,,,,,
Jane Foster,Thor,,,,,,,,
Thor,Phil Coulson,,,,,,,,
Darcy Lewis,Volstagg,,,,,,,,
Thor,Heimdall,,,,,,,,
Thor,Phil Coulson,,,,,,,,
Thor,Jane Foster,,,,,,,,
Loki,Laufey,,,,,,,,
Loki,Frigga,,,,,,,,
Thor,Frigga,,,,,,,,
Thor,Loki,,,,,,,,
Thor,Frigga,,,,,,,,
Thor,Loki,,,,,,,,
Loki,Thor,,,,,,,,
Thor,Loki,,,,,,,,
Loki,Thor,,,,,,,,
Thor,Odin,,,,,,,,
Fandral,Volstagg,,,,,,,,
Hogun,Fandral,,,,,,,,
Sif,Frigga,,,,,,,,
Thor,Odin,,,,,,,,
Thor,Heimdall,,,,,,,,
Jane Foster,Darcy Lewis,,,,,,,,
Darcy Lewis,Jane Foster,,,,,,,,
Gorr the God Butcher,Rapu,,,
Rapu,Gorr the God Butcher,,,
Korg,Thor,,,
Erik Selvig,Jane Foster,,,
Actor Odin,Actor Loki,,,
Star-Lord,Rocket Raccoon,Drax,Korg,Mantis
Thor,Sif,,,
Thor,Rocket Raccoon,,,
Rocket Raccoon,Thor,,,
Thor,Kraglin Obfonteri,,,
Thor,Jane Foster,,,
Thor,Korg,,,
Gorr the God Butcher,Thor,,,
Gorr the God Butcher,Valkyrie,,,
Thor,Miek,,,
Thor,Valkyrie,,,
Thor,Axl,,,
Thor,Valkyrie,,,
Thor,Korg,,,
Thor,Rocket Raccoon,,,
Thor,Jane Foster,,,
Thor,Loki,,,
Korg,Thor,,,
Thor,Korg,,,
Zeus,Thor,,,
Thor,Zeus,,,
Thor,Zeus,,,
Zeus,Thor,,,
Thor,Valkyrie,,,
Thor,Korg,,,
Thor,Jane Foster,,,
Jane Foster,Korg,,,
Thor,Korg,,,
Jane Foster,Thor,,,
Gorr the God Butcher,Thor,,,
Gorr the God Butcher,Valkyrie,,,
Gorr the God Butcher,Valkyrie,,,
Gorr the God Butcher,Thor,,,
Valkyrie,Thor,,,
Thor,Valkyrie,,,
Thor,Jane Foster,,,
Korg,Valkyrie,,,
Jane Foster,Heimdall,,,
Heimdall,Jane Foster,,,
Thor,Surtur,
Thor,Surtur,
Thor,Surtur,
Thor,Skurge,
Thor,Skurge,
Actor Thor,Actor Loki,
Actor Thor,Sif,
Thor,Odin,
Thor,Odin,
Thor,Loki,
Thor,Loki,Doctor Strange
Thor,Doctor Strange,
Thor,Doctor Strange,
Thor,Doctor Strange,
Thor,Loki,
Doctor Strange,Loki,
Thor,Loki,
Loki,Thor,
Thor,Hela,
Thor,Loki,
Hela,Fandral,Volstagg
Hela,Skurge,
Hogun,Hela,
Hela,Skurge,
Grandmaster,Topaz,
Thor,Grandmaster,
Grandmaster,Topaz,
Grandmaster,Cousin Carlo,
Thor,Cousin Carlo,
Loki,Thor,
Grandmaster,Loki,Thor
Thor,Korg,
Hela,Skurge,
Thor,Loki,
Thor,Korg,
Korg,Thor,
Thor,Valkyrie,
Thor,Stan Lee,
Grandmaster,Loki,
Thor,Hulk,
Loki,Grandmaster,
Hulk,Thor,
Thor,Hulk,
Hulk,Thor,
Thor,Hulk,
Hulk,Thor,
Thor,Hulk,
Hulk,Thor,
Thor,Heimdall,
Heimdall,Thor,
Heimdall,Thor,
Heimdall,Thor,
Thor,Hulk,
Hulk,Thor,
Thor,Hulk,
Hulk,Thor,
Thor,Hulk,
Hulk,Thor,
Hulk,Thor,
Thor,Hulk,
Hulk,Thor,
Hulk,Valkyrie,
Hulk,Valkyrie,
Thor,Valkyrie,
Thor,Hulk,
Valkyrie,Thor,
Valkyrie,Thor,
Thor,Hulk,
Hulk,Thor,
Hulk,Grandmaster,
Hulk,Thor,
Loki,Valkyrie,
Valkyrie,Loki,
Loki,Valkyrie,
Valkyrie,Loki,
Thor,Hulk,
Hulk,Thor,
Thor,Hulk,
Thor,Hulk,
Thor,Hulk,
Thor,Valkyrie,
Thor,Valkyrie,
Valkyrie,Hulk,
Thor,Hulk,
Thor,Loki,
Valkyrie,Thor,
Korg,Miek,
Korg,Valkyrie,
Grandmaster,Topaz,
Thor,Loki,
Loki,Thor,
Thor,Loki,
Thor,Loki,
Loki,Thor,
Loki,Thor,
Thor,Loki,
Thor,Grandmaster,
Thor,Valkyrie,
Hulk,Valkyrie,
Valkyrie,Warsong,
Valkyrie,Grandmaster,
Thor,Valkyrie,
Hulk,Topaz,
Thor,Valkyrie,
Korg,Loki,
Valkyrie,Thor,
Thor,Hulk,
Hela,Skurge,
Thor,Hela,
Thor,Hela,
Fenris,Heimdall,
Commodore,Valkyrie,Fenris
Skurge,Heimdall,
Hela,Thor,
Valkyrie,Hulk,
Korg,Heimdall,
Loki,Heimdall,
Thor,Hela,
Thor,Odin,
Loki,Korg,
Thor,Valkyrie,
Thor,Hela,
Valkyrie,Hela,
Skurge,Hela,
Hela,Valkyrie,
Valkyrie,Hela,
Thor,Valkyrie,
Thor,Hulk,
Thor,Heimdall,
Thor,Loki,
Loki,Thor,
Thor,Loki,
Odin,Malekith,,
Malekith,Kurse,,
Odin,Bor Burison,,
Frigga,Loki,,
Odin,Loki,,
Sif,Thor,,
Thor,Odin,,
Richard Madison,Jane Foster,,
Jane Foster,Darcy Lewis,,
Darcy Lewis,Jane Foster,,
Jane Foster,Richard Madison,,
Darcy Lewis,Jane Foster,,
Jane Foster,Erik Selvig,,
Darcy Lewis,Ian Boothby,,
Darcy Lewis,Jane Foster,,
Jane Foster,Darcy Lewis,,
Jane Foster,Maddie,Navid,
Darcy Lewis,Ian Boothby,,
Malekith,Kurse,,
Thor,Heimdall,,
Jane Foster,Darcy Lewis,,
Jane Foster,Thor,,
Odin,Thor,,
Odin,Jane Foster,,
Thor,Loki,,
Loki,Thor,,
Thor,Loki,,
Sif,Loki,,
Jane Foster,Loki,,
Thor,Odin,,
Heimdall,Odin,,
Volstagg,Loki,,
Fandral,Thor,,
Darcy Lewis,Erik Selvig,,
Erik Selvig,Darcy Lewis,,
Erik Selvig,Ian Boothby,,
Thor,Loki,,
Thor,Jane Foster,,
Jane Foster,Richard Madison,,
Jane Foster,Thor,,
Darcy Lewis,Jane Foster,,
Erik Selvig,Thor,,
Erik Selvig,Darcy Lewis,Ian Boothby,Thor
Jane Foster,Erik Selvig,,
Darcy Lewis,Ian Boothby,,
Malekith,Thor,,
Thor,Malekith,,
Jane Foster,Darcy Lewis,,
Jane Foster,Erik Selvig,,
Darcy Lewis,Ian Boothby,,
Thor,Odin,,
Odin,Loki,,
Sif,Volstagg,,
The Collector,Sif,Volstagg,
Thor,Sif,,
Loki,Odin,,
Odin,Loki,,
Thor,Jane Foster,,
Thor,Odin,,
Loki,Frigga,,
Malekith,Frigga,,
Thor,Loki,,
Jane Foster,Loki,,
Sif,Loki,,
Volstagg,Loki,,
Fandral,Loki,,
Thor,Loki,,
Loki,Thor,,
Thor,Loki,,
Malekith,Thor,,
Malekith,Thor,,
Thor,Odin,,
Thor,Loki,,
Sif,Volstagg,,
Sif,The Collector,,
The Collector,Star-Lord,Gamora,Rocket Raccoon,Drax,Groot,
America Chavez,Scarlet Witch,
Iron Man,Stan Lee,
Iron Man,Stan Lee,
Stan Lee,Erik Selvig
Stan Lee,Luis
Iron Man,Stan Lee,War Machine,
Stan Lee,The Watcher
Stan Lee,Spider-Man
Stan Lee,Thor
Stan Lee,Black Panther,
